ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
39,30.0,95.0,19.655172413793096,19.655172413793096,12.413793103448274,const.csv,100,10,49.59263157894737,11.026951219512195
40,10.0,74.0,4.457831325301205,4.457831325301205,3.6144578313253013,const.csv,100,10,49.591578947368426,11.026951219512195
41,30.0,112.0,26.25,26.25,14.0625,const.csv,100,10,49.591578947368426,11.030000000000001
42,20.0,121.0,20.33613445378151,20.33613445378151,10.084033613445378,const.csv,100,10,49.590526315789475,11.02390243902439
43,10.0,66.0,3.793103448275863,3.793103448275863,3.4482758620689657,const.csv,100,10,49.58894736842105,11.026951219512195
44,20.0,168.0,46.66666666666666,46.66666666666666,16.666666666666664,const.csv,100,10,49.58894736842105,11.030000000000001
45,10.0,84.0,5.384615384615383,5.384615384615383,3.846153846153846,const.csv,100,10,49.58894736842105,11.028170731707318
46,10.0,72.0,4.2857142857142865,4.2857142857142865,3.5714285714285716,const.csv,100,10,49.57052631578948,11.028170731707318
47,10.0,157.0,18.91566265060241,18.91566265060241,7.228915662650603,const.csv,100,10,49.56947368421053,11.026951219512195
48,10.0,109.0,8.3206106870229,8.3206106870229,4.580152671755725,const.csv,100,10,49.56105263157895,11.005609756097561
49,10.0,184.0,32.85714285714287,32.85714285714287,10.714285714285717,const.csv,100,10,49.5821052631579,10.981219512195123
50,10.0,128.0,11.428571428571427,11.428571428571427,5.357142857142857,const.csv,100,10,49.5821052631579,10.98548780487805
51,30.0,191.0,116.93877551020404,116.93877551020404,36.73469387755101,const.csv,100,10,49.59789473684211,10.999512195121952
52,19.0,126.0,21.0,21.0,10.0,const.csv,100,10,49.58894736842105,10.990365853658536
53,3.0,145.0,4.578947368421052,4.578947368421052,1.894736842105263,const.csv,100,10,49.573157894736845,10.996463414634146
54,5.0,111.0,4.302325581395349,4.302325581395349,2.3255813953488373,const.csv,100,10,49.57052631578948,11.008658536585367
55,16.0,180.0,48.0,48.0,16.0,const.csv,100,10,49.58894736842105,11.014756097560976
56,16.0,160.0,31.999999999999993,31.999999999999993,11.999999999999998,const.csv,100,10,49.57578947368421,11.014756097560976
57,19.0,159.0,37.29629629629629,37.29629629629629,14.074074074074073,const.csv,100,10,49.58631578947369,10.999512195121952
58,23.0,139.0,31.65346534653466,31.65346534653466,13.663366336633665,const.csv,100,10,49.57578947368421,10.993414634146342
59,20.0,182.0,62.75862068965516,62.75862068965516,20.68965517241379,const.csv,100,10,49.567894736842106,10.984268292682927
60,19.0,162.0,39.46153846153847,39.46153846153847,14.615384615384617,const.csv,100,10,49.56526315789474,10.990365853658536
61,17.0,202.0,90.36842105263159,90.36842105263159,26.842105263157897,const.csv,100,10,49.567894736842106,11.014756097560976
62,9.0,106.0,7.119402985074625,7.119402985074625,4.029850746268656,const.csv,100,10,49.58368421052632,11.01780487804878
63,3.0,72.0,1.2857142857142856,1.2857142857142856,1.0714285714285714,const.csv,100,10,49.59421052631579,10.999512195121952
64,6.0,108.0,4.909090909090908,4.909090909090908,2.727272727272727,const.csv,100,10,49.59421052631579,10.990365853658536
65,17.0,82.0,8.822784810126581,8.822784810126581,6.455696202531645,const.csv,100,10,49.58368421052632,10.996463414634146
66,16.0,43.0,3.492385786802032,3.492385786802032,4.873096446700508,const.csv,100,10,49.57842105263158,11.002560975609757
67,16.0,161.0,32.60759493670885,32.60759493670885,12.151898734177212,const.csv,100,10,49.58157894736842,11.000731707317074
68,9.0,90.0,5.4,5.4,3.6,const.csv,100,10,49.59368421052632,11.003780487804878
69,21.0,173.0,54.223880597014926,54.223880597014926,18.80597014925373,const.csv,100,10,49.58105263157895,11.014756097560976
70,27.0,61.0,9.201117318435756,9.201117318435756,9.050279329608939,const.csv,100,10,49.57631578947369,11.009878048780488
71,23.0,210.0,161.0,161.0,46.0,const.csv,100,10,49.57842105263158,11.020243902439026
72,14.0,107.0,11.263157894736842,11.263157894736842,6.315789473684211,const.csv,100,10,49.59421052631579,11.01170731707317
73,8.0,147.0,12.645161290322584,12.645161290322584,5.161290322580646,const.csv,100,10,49.59315789473685,11.01780487804878
74,5.0,118.0,4.836065573770492,4.836065573770492,2.459016393442623,const.csv,100,10,49.56105263157895,11.014756097560976
75,8.0,161.0,16.303797468354425,16.303797468354425,6.075949367088606,const.csv,100,10,49.57052631578948,10.990365853658536
76,16.0,172.0,40.470588235294116,40.470588235294116,14.117647058823529,const.csv,100,10,49.56263157894737,10.981219512195123
77,31.0,95.0,20.3103448275862,20.3103448275862,12.82758620689655,const.csv,100,10,49.591578947368426,10.98548780487805
78,7.0,173.0,18.07462686567164,18.07462686567164,6.26865671641791,const.csv,100,10,49.572105263157894,10.98
79,27.0,119.0,26.553719008264466,26.553719008264466,13.388429752066116,const.csv,100,10,49.56421052631579,11.012317073170733
80,30.0,109.0,24.961832061068698,24.961832061068698,13.740458015267174,const.csv,100,10,49.56315789473685,11.019634146341463
81,13.0,222.0,160.33333333333343,160.33333333333343,43.33333333333336,const.csv,100,10,49.584736842105265,11.006829268292684
82,10.0,121.0,10.168067226890756,10.168067226890756,5.042016806722689,const.csv,100,10,49.585789473684216,11.013536585365854
83,9.0,134.0,11.377358490566039,11.377358490566039,5.09433962264151,const.csv,100,10,49.574210526315795,11.004390243902439
84,14.0,139.0,19.26732673267327,19.26732673267327,8.316831683168317,const.csv,100,10,49.57947368421053,10.997073170731708
85,18.0,116.0,16.83870967741936,16.83870967741936,8.70967741935484,const.csv,100,10,49.59,10.995853658536586
86,2.0,162.0,4.153846153846155,4.153846153846155,1.5384615384615388,const.csv,100,10,49.59315789473685,10.99219512195122
87,28.0,126.0,30.947368421052637,30.947368421052637,14.73684210526316,const.csv,100,10,49.57105263157895,10.992804878048782
88,13.0,110.0,10.999999999999996,10.999999999999996,5.999999999999999,const.csv,100,10,49.566315789473684,10.992804878048782
89,19.0,96.0,12.666666666666668,12.666666666666668,7.916666666666667,const.csv,100,10,49.57263157894737,11.013536585365854
90,25.0,177.0,70.23809523809526,70.23809523809526,23.809523809523814,const.csv,100,10,49.59526315789474,10.981219512195123
91,6.0,127.0,6.743362831858407,6.743362831858407,3.185840707964602,const.csv,100,10,49.57947368421053,11.006829268292684
92,13.0,217.0,122.6521739130435,122.6521739130435,33.913043478260875,const.csv,100,10,49.585789473684216,11.003780487804878
93,14.0,25.0,1.6279069767441854,1.6279069767441854,3.9069767441860463,const.csv,100,10,49.58789473684211,11.004390243902439
94,3.0,208.0,19.500000000000004,19.500000000000004,5.625000000000001,const.csv,100,10,49.5921052631579,11.009878048780488
95,23.0,170.0,55.85714285714286,55.85714285714286,19.714285714285715,const.csv,100,10,49.59,11.007439024390244
96,6.0,140.0,8.400000000000002,8.400000000000002,3.6000000000000005,const.csv,100,10,49.58947368421053,11.000731707317074
97,26.0,207.0,163.09090909090915,163.09090909090915,47.27272727272729,const.csv,100,10,49.58894736842105,11.01109756097561
98,35.0,157.0,66.20481927710844,66.20481927710844,25.30120481927711,const.csv,100,10,49.562105263157896,10.989146341463416
99,9.0,134.0,11.377358490566039,11.377358490566039,5.09433962264151,const.csv,100,10,49.57368421052632,11.009878048780488
100,15.0,97.0,10.174825174825177,10.174825174825177,6.293706293706294,const.csv,100,10,49.57368421052632,10.999512195121952
101,3.0,210.0,21.0,21.0,6.0,const.csv,100,10,49.57631578947369,11.019024390243903
